Exception Archive
Fold  0
12 1110532_02_CM.txt 13 13 13 (115, 156) (115, 170) 115 115
0 1026292_02_KH.txt 1 1 1 (131, 156) (131, 170) 131 131
1 1026392_02_CM.txt 2 2 2 (100, 156) (100, 170) 100 100
2 1026442_02_CM.txt 3 3 3 (172, 156) (172, 170) 172 172
3 1026592_02_CM.txt 4 4 4 (132, 156) (132, 170) 132 132
4 1026822_02_CM.txt 5 5 5 (94, 156) (94, 170) 94 94
5 1028312_02_CM.txt 6 6 6 (127, 156) (127, 170) 127 127
6 1028622_02_CM.txt 7 7 7 (156, 156) (156, 170) 156 156
7 1044802_02_CM.txt 8 8 8 (95, 156) (95, 170) 95 95
8 1044972_02_KH.txt 9 9 9 (158, 156) (158, 170) 158 158
9 1046882_02_CM.txt 10 10 10 (96, 156) (96, 170) 96 96
10 1047022_02_CM.txt 11 11 11 (150, 156) (150, 170) 150 150
11 1047072_02_KH.txt 12 12 12 (135, 156) (135, 170) 135 135
12 1047092_02_CM.txt 13 13 13 (66, 156) (66, 170) 66 66
13 1047112_02_CM.txt 14 14 14 (87, 156) (87, 170) 87 87
14 1047172_02_CM.txt 15 15 15 (138, 156) (138, 170) 138 138
15 1047202_02_CM.txt 16 16 16 (40, 156) (40, 170) 40 40
0 1041702_02_KH.txt 1 1 1 (130, 156) (130, 170) 130 130
1 1029902_02_KH.txt 2 2 2 (159, 156) (159, 170) 159 159
2 1024022_02_KH.txt 3 3 3 (178, 156) (178, 170) 178 178
3 1004042_02_KH.txt 4 4 4 (124, 156) (124, 170) 124 124
4 1031142_02_KH.txt 5 5 5 (92, 156) (92, 170) 92 92
5 1010542_02_KH.txt 6 6 6 (203, 156) (203, 170) 203 203
6 1057362_02_CM.txt 7 7 7 (72, 156) (72, 170) 72 72
7 1020682_02_CM.txt 8 8 8 (147, 156) (147, 170) 147 147
8 1097512_02_KH.txt 9 9 9 (133, 156) (133, 170) 133 133
9 1016222_02_KH.txt 10 10 10 (122, 156) (122, 170) 122 122
11 1101672_02_CM.txt 11 11 11 (77, 156) (77, 170) 77 77
12 1030372_02_KH.txt 12 12 12 (120, 156) (120, 170) 120 120
13 1013172_02_CM.txt 13 13 13 (30, 156) (30, 170) 30 30
14 1067492_02_CM.txt 14 14 14 (143, 156) (143, 170) 143 143
15 1011312_02_KH.txt 15 15 15 (118, 156) (118, 170) 118 118
16 1082352_02_KH.txt 16 16 16 (142, 156) (142, 170) 142 142
17 1086032_02_CM.txt 17 17 17 (122, 156) (122, 170) 122 122
18 1033382_02_KH.txt 18 18 18 (124, 156) (124, 170) 124 124
19 1069702_02_KH.txt 19 19 19 (166, 156) (166, 170) 166 166
20 1050312_02_KH.txt 20 20 20 (97, 156) (97, 170) 97 97
21 1109062_02_KH.txt 21 21 21 (260, 156) (260, 170) 260 260
22 1047042_02_CM.txt 22 22 22 (105, 156) (105, 170) 105 105
23 1016322_02_CM.txt 23 23 23 (154, 156) (154, 170) 154 154
24 1026122_02_KH.txt 24 24 24 (95, 156) (95, 170) 95 95
25 1022442_02_CM.txt 25 25 25 (207, 156) (207, 170) 207 207
26 1030852_02_CM.txt 26 26 26 (175, 156) (175, 170) 175 175
27 1032032_02_KH.txt 27 27 27 (275, 156) (275, 170) 275 275
28 1111182_02_CM.txt 28 28 28 (50, 156) (50, 170) 50 50
29 1035422_02_CM.txt 29 29 29 (225, 156) (225, 170) 225 225
30 1050392_02_CM.txt 30 30 30 (121, 156) (121, 170) 121 121
31 1017522_02_CM.txt 31 31 31 (71, 156) (71, 170) 71 71
32 1026162_02_KH.txt 32 32 32 (128, 156) (128, 170) 128 128
33 1083402_02_CM.txt 33 33 33 (60, 156) (60, 170) 60 60
34 1105682_02_CM.txt 34 34 34 (81, 156) (81, 170) 81 81
35 1056312_02_CM.txt 35 35 35 (119, 156) (119, 170) 119 119
36 1016192_02_CM.txt 36 36 36 (71, 156) (71, 170) 71 71
37 1008192_02_CM.txt 37 37 37 (132, 156) (132, 170) 132 132
38 1039282_02_KH.txt 38 38 38 (154, 156) (154, 170) 154 154
39 1089792_02_KH.txt 39 39 39 (170, 156) (170, 170) 170 170
40 1039062_02_KH.txt 40 40 40 (158, 156) (158, 170) 158 158
41 1042972_02_KH.txt 41 41 41 (114, 156) (114, 170) 114 114
42 1000322_02_CM.txt 42 42 42 (137, 156) (137, 170) 137 137
43 1090322_02_KH.txt 43 43 43 (156, 156) (156, 170) 156 156
45 1057442_02_CM.txt 44 44 44 (107, 156) (107, 170) 107 107
46 1020132_02_KH.txt 45 45 45 (140, 156) (140, 170) 140 140
47 1047102_02_CM.txt 46 46 46 (91, 156) (91, 170) 91 91
48 1045962_02_CM.txt 47 47 47 (100, 156) (100, 170) 100 100
49 1046952_02_CM.txt 48 48 48 (100, 156) (100, 170) 100 100
50 1041762_02_KH.txt 49 49 49 (147, 156) (147, 170) 147 147
51 1087502_02_CM.txt 50 50 50 (56, 156) (56, 170) 56 56
52 1105372_02_KH.txt 51 51 51 (145, 156) (145, 170) 145 145
53 1079072_02_CM.txt 52 52 52 (92, 156) (92, 170) 92 92
54 1021472_02_KH.txt 53 53 53 (156, 156) (156, 170) 156 156
55 1019802_02_CM.txt 54 54 54 (155, 156) (155, 170) 155 155
56 1026532_02_KH.txt 55 55 55 (195, 156) (195, 170) 195 195
57 1070112_02_KH.txt 56 56 56 (176, 156) (176, 170) 176 176
59 1000172_02_KH.txt 57 57 57 (109, 156) (109, 170) 109 109
60 1006372_02_KH.txt 58 58 58 (104, 156) (104, 170) 104 104
61 1092432_02_KH.txt 59 59 59 (170, 156) (170, 170) 170 170
62 1084092_02_CM.txt 60 60 60 (206, 156) (206, 170) 206 206
63 1041852_02_CM.txt 61 61 61 (68, 156) (68, 170) 68 68
64 1058502_02_CM.txt 62 62 62 (132, 156) (132, 170) 132 132
65 1049042_02_CM.txt 63 63 63 (156, 156) (156, 170) 156 156
66 1029722_02_KH.txt 64 64 64 (179, 156) (179, 170) 179 179
67 1011412_02_CM.txt 65 65 65 (86, 156) (86, 170) 86 86
68 1047262_02_CM.txt 66 66 66 (99, 156) (99, 170) 99 99
69 1006652_02_CM.txt 67 67 67 (66, 156) (66, 170) 66 66
70 1007092_02_CM.txt 68 68 68 (144, 156) (144, 170) 144 144
71 1023382_02_CM.txt 69 69 69 (261, 156) (261, 170) 261 261
72 1059892_02_CM.txt 70 70 70 (161, 156) (161, 170) 161 161
73 1085332_02_CM.txt 71 71 71 (115, 156) (115, 170) 115 115
74 1026502_02_KH.txt 72 72 72 (57, 156) (57, 170) 57 57
75 1036562_02_CM.txt 73 73 73 (103, 156) (103, 170) 103 103
76 1007762_02_KH.txt 74 74 74 (140, 156) (140, 170) 140 140
77 1013732_02_CM.txt 75 75 75 (143, 156) (143, 170) 143 143
78 1042372_02_CM.txt 76 76 76 (64, 156) (64, 170) 64 64
79 1021332_02_CM.txt 77 77 77 (193, 156) (193, 170) 193 193
80 1057292_02_KH.txt 78 78 78 (172, 156) (172, 170) 172 172
81 1048132_02_KH.txt 79 79 79 (129, 156) (129, 170) 129 129
82 1019322_02_KH.txt 80 80 80 (170, 156) (170, 170) 170 170
83 1066612_02_CM.txt 81 81 81 (180, 156) (180, 170) 180 180
84 1107882_02_CM.txt 82 82 82 (130, 156) (130, 170) 130 130
86 1079252_02_KH.txt 83 83 83 (133, 156) (133, 170) 133 133
87 1006692_02_CM.txt 84 84 84 (153, 156) (153, 170) 153 153
88 1036792_02_CM.txt 85 85 85 (194, 156) (194, 170) 194 194
89 1057562_02_CM.txt 86 86 86 (95, 156) (95, 170) 95 95
90 1016272_02_CM.txt 87 87 87 (32, 156) (32, 170) 32 32
91 1082892_02_CM.txt 88 88 88 (120, 156) (120, 170) 120 120
92 1036842_02_KH.txt 89 89 89 (133, 156) (133, 170) 133 133
93 1048582_02_CM.txt 90 90 90 (123, 156) (123, 170) 123 123
94 1076262_02_CM.txt 91 91 91 (208, 156) (208, 170) 208 208
95 1012472_02_CM.txt 92 92 92 (80, 156) (80, 170) 80 80
96 1011422_02_CM.txt 93 93 93 (190, 156) (190, 170) 190 190
97 1012242_02_CM.txt 94 94 94 (112, 156) (112, 170) 112 112
98 1071742_02_KH.txt 95 95 95 (93, 156) (93, 170) 93 93
99 1024252_02_KH.txt 96 96 96 (104, 156) (104, 170) 104 104
100 1057382_02_CM.txt 97 97 97 (117, 156) (117, 170) 117 117
101 1075962_02_CM.txt 98 98 98 (221, 156) (221, 170) 221 221
102 1013792_02_KH.txt 99 99 99 (209, 156) (209, 170) 209 209
103 1020192_02_CM.txt 100 100 100 (222, 156) (222, 170) 222 222
104 1006782_02_CM.txt 101 101 101 (46, 156) (46, 170) 46 46
105 1016292_02_CM.txt 102 102 102 (148, 156) (148, 170) 148 148
106 1041482_02_KH.txt 103 103 103 (142, 156) (142, 170) 142 142
107 1004532_02_CM.txt 104 104 104 (118, 156) (118, 170) 118 118
108 1036282_02_CM.txt 105 105 105 (150, 156) (150, 170) 150 150
109 1002932_02_KH.txt 106 106 106 (87, 156) (87, 170) 87 87
110 1011362_02_CM.txt 107 107 107 (143, 156) (143, 170) 143 143
111 1044882_02_KH.txt 108 108 108 (194, 156) (194, 170) 194 194
112 1041202_02_CM.txt 109 109 109 (92, 156) (92, 170) 92 92
113 1013872_02_KH.txt 110 110 110 (141, 156) (141, 170) 141 141
114 1061792_02_KH.txt 111 111 111 (52, 156) (52, 170) 52 52
115 1049092_02_CM.txt 112 112 112 (197, 156) (197, 170) 197 197
116 1076482_02_CM.txt 113 113 113 (94, 156) (94, 170) 94 94
117 1095942_02_KH.txt 114 114 114 (273, 156) (273, 170) 273 273
118 1026182_02_CM.txt 115 115 115 (128, 156) (128, 170) 128 128
119 1026902_02_KH.txt 116 116 116 (155, 156) (155, 170) 155 155
120 1008122_02_CM.txt 117 117 117 (51, 156) (51, 170) 51 51
121 1023162_02_KH.txt 118 118 118 (162, 156) (162, 170) 162 162
122 1021082_02_CM.txt 119 119 119 (110, 156) (110, 170) 110 110
Fold  6
0 1048582_02_CM.txt 1 1 1 (123, 156) (123, 170) 123 123
1 1004532_02_CM.txt 2 2 2 (118, 156) (118, 170) 118 118
2 1049092_02_CM.txt 3 3 3 (197, 156) (197, 170) 197 197
3 1047022_02_CM.txt 4 4 4 (150, 156) (150, 170) 150 150
4 1019322_02_KH.txt 5 5 5 (170, 156) (170, 170) 170 170
5 1007092_02_CM.txt 6 6 6 (144, 156) (144, 170) 144 144
6 1020132_02_KH.txt 7 7 7 (140, 156) (140, 170) 140 140
7 1058502_02_CM.txt 8 8 8 (132, 156) (132, 170) 132 132
8 1001252_02_CM.txt 9 9 9 (120, 156) (120, 170) 120 120
9 1084092_02_CM.txt 10 10 10 (206, 156) (206, 170) 206 206
10 1022442_02_CM.txt 11 11 11 (207, 156) (207, 170) 207 207
11 1047202_02_CM.txt 12 12 12 (40, 156) (40, 170) 40 40
12 1095942_02_KH.txt 13 13 13 (273, 156) (273, 170) 273 273
0 1029902_02_KH.txt 1 1 1 (159, 156) (159, 170) 159 159
1 1030372_02_KH.txt 2 2 2 (120, 156) (120, 170) 120 120
2 1031142_02_KH.txt 3 3 3 (92, 156) (92, 170) 92 92
3 1036792_02_CM.txt 4 4 4 (194, 156) (194, 170) 194 194
4 1039062_02_KH.txt 5 5 5 (158, 156) (158, 170) 158 158
5 1039282_02_KH.txt 6 6 6 (154, 156) (154, 170) 154 154
6 1041762_02_KH.txt 7 7 7 (147, 156) (147, 170) 147 147
7 1047262_02_CM.txt 8 8 8 (99, 156) (99, 170) 99 99
8 1049042_02_CM.txt 9 9 9 (156, 156) (156, 170) 156 156
9 1052442_02_KH.txt 10 10 10 (124, 156) (124, 170) 124 124
10 1056312_02_CM.txt 11 11 11 (119, 156) (119, 170) 119 119
11 1057292_02_KH.txt 12 12 12 (172, 156) (172, 170) 172 172
12 1057362_02_CM.txt 13 13 13 (72, 156) (72, 170) 72 72
13 1057382_02_CM.txt 14 14 14 (117, 156) (117, 170) 117 117
14 1057442_02_CM.txt 15 15 15 (107, 156) (107, 170) 107 107
15 1057562_02_CM.txt 16 16 16 (95, 156) (95, 170) 95 95
0 1059892_02_CM.txt 1 1 1 (161, 156) (161, 170) 161 161
1 1042372_02_CM.txt 2 2 2 (64, 156) (64, 170) 64 64
2 1107882_02_CM.txt 3 3 3 (130, 156) (130, 170) 130 130
3 1083402_02_CM.txt 4 4 4 (60, 156) (60, 170) 60 60
4 1047172_02_CM.txt 5 5 5 (138, 156) (138, 170) 138 138
5 1047112_02_CM.txt 6 6 6 (87, 156) (87, 170) 87 87
6 1106092_02_CM.txt 7 7 7 (93, 156) (93, 170) 93 93
7 1006692_02_CM.txt 8 8 8 (153, 156) (153, 170) 153 153
8 1011412_02_CM.txt 9 9 9 (86, 156) (86, 170) 86 86
9 1016192_02_CM.txt 10 10 10 (71, 156) (71, 170) 71 71
10 1002932_02_KH.txt 11 11 11 (87, 156) (87, 170) 87 87
11 1044972_02_KH.txt 12 12 12 (158, 156) (158, 170) 158 158
12 1012242_02_CM.txt 13 13 13 (112, 156) (112, 170) 112 112
13 1047092_02_CM.txt 14 14 14 (66, 156) (66, 170) 66 66
14 1028622_02_CM.txt 15 15 15 (156, 156) (156, 170) 156 156
15 1026592_02_CM.txt 16 16 16 (132, 156) (132, 170) 132 132
16 1032032_02_KH.txt 17 17 17 (275, 156) (275, 170) 275 275
17 1016292_02_CM.txt 18 18 18 (148, 156) (148, 170) 148 148
18 1076262_02_CM.txt 19 19 19 (208, 156) (208, 170) 208 208
19 1000322_02_CM.txt 20 20 20 (137, 156) (137, 170) 137 137
20 1105372_02_KH.txt 21 21 21 (145, 156) (145, 170) 145 145
21 1010462_02_CM.txt 22 22 22 (186, 156) (186, 170) 186 186
22 1066612_02_CM.txt 23 23 23 (180, 156) (180, 170) 180 180
23 1016322_02_CM.txt 24 24 24 (154, 156) (154, 170) 154 154
24 1011362_02_CM.txt 25 25 25 (143, 156) (143, 170) 143 143
25 1078142_02_KH.txt 26 26 26 (96, 156) (96, 170) 96 96
26 1021472_02_KH.txt 27 27 27 (156, 156) (156, 170) 156 156
27 1024022_02_KH.txt 28 28 28 (178, 156) (178, 170) 178 178
29 1016272_02_CM.txt 29 29 29 (32, 156) (32, 170) 32 32
30 1019802_02_CM.txt 30 30 30 (155, 156) (155, 170) 155 155
31 1079252_02_KH.txt 31 31 31 (133, 156) (133, 170) 133 133
32 1061792_02_KH.txt 32 32 32 (52, 156) (52, 170) 52 52
33 1013792_02_KH.txt 33 33 33 (209, 156) (209, 170) 209 209
34 1047102_02_CM.txt 34 34 34 (91, 156) (91, 170) 91 91
35 1046952_02_CM.txt 35 35 35 (100, 156) (100, 170) 100 100
36 1021082_02_CM.txt 36 36 36 (110, 156) (110, 170) 110 110
37 1012472_02_CM.txt 37 37 37 (80, 156) (80, 170) 80 80
38 1026532_02_KH.txt 38 38 38 (195, 156) (195, 170) 195 195
39 1006402_02_KH.txt 39 39 39 (112, 156) (112, 170) 112 112
40 1110532_02_CM.txt 40 40 40 (115, 156) (115, 170) 115 115
41 1026192_02_CM.txt 41 41 41 (92, 156) (92, 170) 92 92
42 1026902_02_KH.txt 42 42 42 (155, 156) (155, 170) 155 155
43 1020682_02_CM.txt 43 43 43 (147, 156) (147, 170) 147 147
44 1079072_02_CM.txt 44 44 44 (92, 156) (92, 170) 92 92
45 1105682_02_CM.txt 45 45 45 (81, 156) (81, 170) 81 81
47 1076482_02_CM.txt 46 46 46 (94, 156) (94, 170) 94 94
48 1011352_02_KH.txt 47 47 47 (93, 156) (93, 170) 93 93
49 1000172_02_KH.txt 48 48 48 (109, 156) (109, 170) 109 109
50 1029722_02_KH.txt 49 49 49 (179, 156) (179, 170) 179 179
51 1047072_02_KH.txt 50 50 50 (135, 156) (135, 170) 135 135
52 1006782_02_CM.txt 51 51 51 (46, 156) (46, 170) 46 46
53 1097512_02_KH.txt 52 52 52 (133, 156) (133, 170) 133 133
54 1087502_02_CM.txt 53 53 53 (56, 156) (56, 170) 56 56
55 1013172_02_CM.txt 54 54 54 (30, 156) (30, 170) 30 30
56 1008122_02_CM.txt 55 55 55 (51, 156) (51, 170) 51 51
57 1082352_02_KH.txt 56 56 56 (142, 156) (142, 170) 142 142
58 1109062_02_KH.txt 57 57 57 (260, 156) (260, 170) 260 260
59 1008132_02_CM.txt 58 58 58 (154, 156) (154, 170) 154 154
60 1041852_02_CM.txt 59 59 59 (68, 156) (68, 170) 68 68
61 1101672_02_CM.txt 60 60 60 (77, 156) (77, 170) 77 77
62 1036562_02_CM.txt 61 61 61 (103, 156) (103, 170) 103 103
63 1041702_02_KH.txt 62 62 62 (130, 156) (130, 170) 130 130
64 1007762_02_KH.txt 63 63 63 (140, 156) (140, 170) 140 140
65 1008192_02_CM.txt 64 64 64 (132, 156) (132, 170) 132 132
66 1026292_02_KH.txt 65 65 65 (131, 156) (131, 170) 131 131
67 1023162_02_KH.txt 66 66 66 (162, 156) (162, 170) 162 162
68 1050392_02_CM.txt 67 67 67 (121, 156) (121, 170) 121 121
69 1028312_02_CM.txt 68 68 68 (127, 156) (127, 170) 127 127
70 1026442_02_CM.txt 69 69 69 (172, 156) (172, 170) 172 172
71 1017522_02_CM.txt 70 70 70 (71, 156) (71, 170) 71 71
72 1026162_02_KH.txt 71 71 71 (128, 156) (128, 170) 128 128
73 1111182_02_CM.txt 72 72 72 (50, 156) (50, 170) 50 50
74 1023382_02_CM.txt 73 73 73 (261, 156) (261, 170) 261 261
75 1006652_02_CM.txt 74 74 74 (66, 156) (66, 170) 66 66
76 1070112_02_KH.txt 75 75 75 (176, 156) (176, 170) 176 176
77 1026822_02_CM.txt 76 76 76 (94, 156) (94, 170) 94 94
78 1071742_02_KH.txt 77 77 77 (93, 156) (93, 170) 93 93
79 1004952_02_CM.txt 78 78 78 (109, 156) (109, 170) 109 109
80 1075962_02_CM.txt 79 79 79 (221, 156) (221, 170) 221 221
81 1004042_02_KH.txt 80 80 80 (124, 156) (124, 170) 124 124
82 1016222_02_KH.txt 81 81 81 (122, 156) (122, 170) 122 122
83 1044882_02_KH.txt 82 82 82 (194, 156) (194, 170) 194 194
84 1041482_02_KH.txt 83 83 83 (142, 156) (142, 170) 142 142
85 1047042_02_CM.txt 84 84 84 (105, 156) (105, 170) 105 105
86 1048132_02_KH.txt 85 85 85 (129, 156) (129, 170) 129 129
87 1042972_02_KH.txt 86 86 86 (114, 156) (114, 170) 114 114
88 1082892_02_CM.txt 87 87 87 (120, 156) (120, 170) 120 120
90 1010542_02_KH.txt 88 88 88 (203, 156) (203, 170) 203 203
91 1036842_02_KH.txt 89 89 89 (133, 156) (133, 170) 133 133
92 1033382_02_KH.txt 90 90 90 (124, 156) (124, 170) 124 124
93 1011312_02_KH.txt 91 91 91 (118, 156) (118, 170) 118 118
94 1026502_02_KH.txt 92 92 92 (57, 156) (57, 170) 57 57
95 1026122_02_KH.txt 93 93 93 (95, 156) (95, 170) 95 95
96 1030852_02_CM.txt 94 94 94 (175, 156) (175, 170) 175 175
97 1024252_02_KH.txt 95 95 95 (104, 156) (104, 170) 104 104
98 1013732_02_CM.txt 96 96 96 (143, 156) (143, 170) 143 143
99 1067492_02_CM.txt 97 97 97 (143, 156) (143, 170) 143 143
100 1092432_02_KH.txt 98 98 98 (170, 156) (170, 170) 170 170
101 1021332_02_CM.txt 99 99 99 (193, 156) (193, 170) 193 193
102 1036282_02_CM.txt 100 100 100 (150, 156) (150, 170) 150 150
103 1046882_02_CM.txt 101 101 101 (96, 156) (96, 170) 96 96
105 1026392_02_CM.txt 102 102 102 (100, 156) (100, 170) 100 100
106 1089792_02_KH.txt 103 103 103 (170, 156) (170, 170) 170 170
107 1069702_02_KH.txt 104 104 104 (166, 156) (166, 170) 166 166
108 1086032_02_CM.txt 105 105 105 (122, 156) (122, 170) 122 122
109 1041202_02_CM.txt 106 106 106 (92, 156) (92, 170) 92 92
110 1085332_02_CM.txt 107 107 107 (115, 156) (115, 170) 115 115
111 1006372_02_KH.txt 108 108 108 (104, 156) (104, 170) 104 104
112 1090322_02_KH.txt 109 109 109 (156, 156) (156, 170) 156 156
113 1058422_02_KH.txt 110 110 110 (138, 156) (138, 170) 138 138
114 1045962_02_CM.txt 111 111 111 (100, 156) (100, 170) 100 100
115 1044802_02_CM.txt 112 112 112 (95, 156) (95, 170) 95 95
116 1011402_02_KH.txt 113 113 113 (107, 156) (107, 170) 107 107
117 1035422_02_CM.txt 114 114 114 (225, 156) (225, 170) 225 225
118 1026182_02_CM.txt 115 115 115 (128, 156) (128, 170) 128 128
119 1020192_02_CM.txt 116 116 116 (222, 156) (222, 170) 222 222
120 1013872_02_KH.txt 117 117 117 (141, 156) (141, 170) 141 141
121 1050312_02_KH.txt 118 118 118 (97, 156) (97, 170) 97 97
122 1011422_02_CM.txt 119 119 119 (190, 156) (190, 170) 190 190
Fold  7
0 1021472_02_KH.txt 1 1 1 (156, 156) (156, 170) 156 156
1 1076482_02_CM.txt 2 2 2 (94, 156) (94, 170) 94 94
2 1109062_02_KH.txt 3 3 3 (260, 156) (260, 170) 260 260
3 1019322_02_KH.txt 4 4 4 (170, 156) (170, 170) 170 170
4 1079072_02_CM.txt 5 5 5 (92, 156) (92, 170) 92 92
5 1047172_02_CM.txt 6 6 6 (138, 156) (138, 170) 138 138
6 1010462_02_CM.txt 7 7 7 (186, 156) (186, 170) 186 186
7 1004952_02_CM.txt 8 8 8 (109, 156) (109, 170) 109 109
8 1021082_02_CM.txt 9 9 9 (110, 156) (110, 170) 110 110
9 1017522_02_CM.txt 10 10 10 (71, 156) (71, 170) 71 71
10 1042972_02_KH.txt 11 11 11 (114, 156) (114, 170) 114 114
11 1011312_02_KH.txt 12 12 12 (118, 156) (118, 170) 118 118
12 1057362_02_CM.txt 13 13 13 (72, 156) (72, 170) 72 72
13 1020132_02_KH.txt 14 14 14 (140, 156) (140, 170) 140 140
0 1041852_02_CM.txt 1 1 1 (68, 156) (68, 170) 68 68
1 1042372_02_CM.txt 2 2 2 (64, 156) (64, 170) 64 64
2 1044882_02_KH.txt 3 3 3 (194, 156) (194, 170) 194 194
3 1045962_02_CM.txt 4 4 4 (100, 156) (100, 170) 100 100
4 1046952_02_CM.txt 5 5 5 (100, 156) (100, 170) 100 100
5 1047042_02_CM.txt 6 6 6 (105, 156) (105, 170) 105 105
6 1047102_02_CM.txt 7 7 7 (91, 156) (91, 170) 91 91
7 1058422_02_KH.txt 8 8 8 (138, 156) (138, 170) 138 138
8 1058502_02_CM.txt 9 9 9 (132, 156) (132, 170) 132 132
9 1059892_02_CM.txt 10 10 10 (161, 156) (161, 170) 161 161
10 1061792_02_KH.txt 11 11 11 (52, 156) (52, 170) 52 52
12 1066612_02_CM.txt 12 12 12 (180, 156) (180, 170) 180 180
13 1067492_02_CM.txt 13 13 13 (143, 156) (143, 170) 143 143
14 1071742_02_KH.txt 14 14 14 (93, 156) (93, 170) 93 93
0 1020192_02_CM.txt 1 1 1 (222, 156) (222, 170) 222 222
1 1057442_02_CM.txt 2 2 2 (107, 156) (107, 170) 107 107
2 1056312_02_CM.txt 3 3 3 (119, 156) (119, 170) 119 119
3 1046882_02_CM.txt 4 4 4 (96, 156) (96, 170) 96 96
4 1007092_02_CM.txt 5 5 5 (144, 156) (144, 170) 144 144
5 1047092_02_CM.txt 6 6 6 (66, 156) (66, 170) 66 66
6 1001252_02_CM.txt 7 7 7 (120, 156) (120, 170) 120 120
7 1075962_02_CM.txt 8 8 8 (221, 156) (221, 170) 221 221
8 1029902_02_KH.txt 9 9 9 (159, 156) (159, 170) 159 159
9 1004532_02_CM.txt 10 10 10 (118, 156) (118, 170) 118 118
10 1011362_02_CM.txt 11 11 11 (143, 156) (143, 170) 143 143
11 1084092_02_CM.txt 12 12 12 (206, 156) (206, 170) 206 206
12 1026902_02_KH.txt 13 13 13 (155, 156) (155, 170) 155 155
13 1111182_02_CM.txt 14 14 14 (50, 156) (50, 170) 50 50
14 1089792_02_KH.txt 15 15 15 (170, 156) (170, 170) 170 170
15 1052442_02_KH.txt 16 16 16 (124, 156) (124, 170) 124 124
16 1006402_02_KH.txt 17 17 17 (112, 156) (112, 170) 112 112
17 1026392_02_CM.txt 18 18 18 (100, 156) (100, 170) 100 100
18 1083402_02_CM.txt 19 19 19 (60, 156) (60, 170) 60 60
19 1029722_02_KH.txt 20 20 20 (179, 156) (179, 170) 179 179
20 1039282_02_KH.txt 21 21 21 (154, 156) (154, 170) 154 154
21 1013732_02_CM.txt 22 22 22 (143, 156) (143, 170) 143 143
22 1048582_02_CM.txt 23 23 23 (123, 156) (123, 170) 123 123
23 1022442_02_CM.txt 24 24 24 (207, 156) (207, 170) 207 207
24 1011402_02_KH.txt 25 25 25 (107, 156) (107, 170) 107 107
25 1008132_02_CM.txt 26 26 26 (154, 156) (154, 170) 154 154
26 1110532_02_CM.txt 27 27 27 (115, 156) (115, 170) 115 115
27 1105372_02_KH.txt 28 28 28 (145, 156) (145, 170) 145 145
28 1008122_02_CM.txt 29 29 29 (51, 156) (51, 170) 51 51
29 1057292_02_KH.txt 30 30 30 (172, 156) (172, 170) 172 172
31 1041482_02_KH.txt 31 31 31 (142, 156) (142, 170) 142 142
32 1076262_02_CM.txt 32 32 32 (208, 156) (208, 170) 208 208
33 1016322_02_CM.txt 33 33 33 (154, 156) (154, 170) 154 154
34 1041202_02_CM.txt 34 34 34 (92, 156) (92, 170) 92 92
35 1026192_02_CM.txt 35 35 35 (92, 156) (92, 170) 92 92
36 1024252_02_KH.txt 36 36 36 (104, 156) (104, 170) 104 104
37 1006782_02_CM.txt 37 37 37 (46, 156) (46, 170) 46 46
38 1026822_02_CM.txt 38 38 38 (94, 156) (94, 170) 94 94
39 1023162_02_KH.txt 39 39 39 (162, 156) (162, 170) 162 162
40 1050312_02_KH.txt 40 40 40 (97, 156) (97, 170) 97 97
41 1106092_02_CM.txt 41 41 41 (93, 156) (93, 170) 93 93
42 1006652_02_CM.txt 42 42 42 (66, 156) (66, 170) 66 66
43 1019802_02_CM.txt 43 43 43 (155, 156) (155, 170) 155 155
44 1047262_02_CM.txt 44 44 44 (99, 156) (99, 170) 99 99
45 1041702_02_KH.txt 45 45 45 (130, 156) (130, 170) 130 130
46 1036282_02_CM.txt 46 46 46 (150, 156) (150, 170) 150 150
47 1013172_02_CM.txt 47 47 47 (30, 156) (30, 170) 30 30
48 1036562_02_CM.txt 48 48 48 (103, 156) (103, 170) 103 103
49 1026162_02_KH.txt 49 49 49 (128, 156) (128, 170) 128 128
50 1006692_02_CM.txt 50 50 50 (153, 156) (153, 170) 153 153
51 1031142_02_KH.txt 51 51 51 (92, 156) (92, 170) 92 92
52 1101672_02_CM.txt 52 52 52 (77, 156) (77, 170) 77 77
53 1090322_02_KH.txt 53 53 53 (156, 156) (156, 170) 156 156
54 1086032_02_CM.txt 54 54 54 (122, 156) (122, 170) 122 122
55 1107882_02_CM.txt 55 55 55 (130, 156) (130, 170) 130 130
56 1021332_02_CM.txt 56 56 56 (193, 156) (193, 170) 193 193
57 1012472_02_CM.txt 57 57 57 (80, 156) (80, 170) 80 80
58 1028312_02_CM.txt 58 58 58 (127, 156) (127, 170) 127 127
59 1030852_02_CM.txt 59 59 59 (175, 156) (175, 170) 175 175
60 1011412_02_CM.txt 60 60 60 (86, 156) (86, 170) 86 86
61 1011422_02_CM.txt 61 61 61 (190, 156) (190, 170) 190 190
62 1082352_02_KH.txt 62 62 62 (142, 156) (142, 170) 142 142
63 1047112_02_CM.txt 63 63 63 (87, 156) (87, 170) 87 87
64 1047022_02_CM.txt 64 64 64 (150, 156) (150, 170) 150 150
66 1092432_02_KH.txt 65 65 65 (170, 156) (170, 170) 170 170
